Dot Point Measurements

Generated: Tuesday 24 January 2023 14:53:07

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
26.JPG	      0		766	783																			Unconsolidated	Sand	mud (coarse sand)		82001014				5.2
26.JPG	      0		779	806																			Unconsolidated	Sand	mud (coarse sand)		82001014				4.0
26.JPG	      0		590	673																			Unknown								23.8
26.JPG	      0		994	1451																			Unconsolidated	Sand	mud (coarse sand)		82001014				60.8
26.JPG	      0		870	1004																			Unconsolidated	Sand	mud (coarse sand)		82001014				19.0
26.JPG	      0		946	1097																			Unconsolidated	Sand	mud (coarse sand)		82001014				29.1
26.JPG	      0		815	482																			Unconsolidated	Sand	mud (coarse sand)		82001014				28.4
26.JPG	      0		726	571																			Unconsolidated	Sand	mud (coarse sand)		82001014				22.2
26.JPG	      0		688	212																			Unconsolidated	Sand	mud (coarse sand)		82001014				54.0
26.JPG	      0		826	569																			Unconsolidated	Sand	mud (coarse sand)		82001014				20.6
26.JPG	      0		975	1579																			Unconsolidated	Sand	mud (coarse sand)		82001014				71.6
27.JPG	      0		802	5																			Unconsolidated	Sand	mud (fine sand)		82001015				91.5
27.JPG	      0		740	864																			Unconsolidated	Sand	mud (fine sand)		82001015				10.3
27.JPG	      0		993	754																			Unconsolidated	Sand	mud (fine sand)		82001015				20.3
27.JPG	      0		1068	1543																			Unconsolidated	Sand	mud (fine sand)		82001015				83.3
27.JPG	      0		565	1340																			Unknown								63.4
27.JPG	      0		638	494																			Unconsolidated	Sand	mud (fine sand)		82001015				42.7
27.JPG	      0		797	487																			Unconsolidated	Sand	mud (fine sand)		82001015				38.2
27.JPG	      0		989	2																			Unconsolidated	Sand	mud (fine sand)		82001015				93.5
27.JPG	      0		814	1179																			Unconsolidated	Sand	mud (fine sand)		82001015				38.6
27.JPG	      0		865	555																			Unconsolidated	Sand	mud (fine sand)		82001015				30.8
27.JPG	      0		686	41																			Unconsolidated	Sand	mud (fine sand)		82001015				88.8
27.JPG	      0		659	1387																			Unconsolidated	Sand	mud (fine sand)		82001015				64.3
27.JPG	      0		716	378																			Unconsolidated	Sand	mud (fine sand)		82001015				51.7
27.JPG	      0		960	1640																			Unconsolidated	Sand	mud (fine sand)		82001015				90.9
27.JPG	      0		889	160																			Unconsolidated	Sand	mud (fine sand)		82001015				74.6
27.JPG	      0		941	1726																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
27.JPG	      0		966	918																			Unconsolidated	Sand	mud (fine sand)		82001015				18.2
27.JPG	      0		958	1596																			Unconsolidated	Sand	mud (fine sand)		82001015				86.0
27.JPG	      0		908	304																			Unconsolidated	Sand	mud (fine sand)		82001015				59.1
27.JPG	      0		580	1239																			Unknown								52.9
28.JPG	      0		1049	1884																			Invertebrate Complex								100.0
28.JPG	      0		721	33																			Unconsolidated	Sand	mud (fine sand)		82001015				78.5
28.JPG	      0		955	74																			Unconsolidated	Sand	mud (fine sand)		82001015				73.6
28.JPG	      0		772	68																			Unconsolidated	Sand	mud (fine sand)		82001015				74.5
28.JPG	      0		782	769																			Octocoral/Black	Branching (3D)			11168902				11.4
28.JPG	      0		861	1072																			Octocoral/Black	Branching (3D)			11168902				21.6
28.JPG	      0		827	822																			Sponges	Small mixed			10000000				5.0
28.JPG	      0		773	1109																			Octocoral/Black	Branching (3D)			11168902				26.9
28.JPG	      0		1064	284																			Unconsolidated	Sand	mud (fine sand)		82001015				56.3
28.JPG	      0		860	1217																			Unconsolidated	Sand	mud (fine sand)		82001015				35.4
28.JPG	      0		717	440																			Unconsolidated	Sand	mud (fine sand)		82001015				41.3
28.JPG	      0		986	1646																			Unconsolidated	Sand	mud (fine sand)		82001015				76.7
28.JPG	      0		686	1008																			Octocoral/Black	Branching (3D)			11168902				23.6
28.JPG	      0		1062	22																			Unconsolidated	Sand	mud (fine sand)		82001015				80.2
28.JPG	      0		1010	1321																			Octocoral/Black	Branching (3D)			11168902				47.0
28.JPG	      0		850	592																			Unconsolidated	Sand	mud (fine sand)		82001015				24.2
28.JPG	      0		811	1744																			Unconsolidated	Sand	mud (fine sand)		82001015				85.6
28.JPG	      0		717	651																			Unconsolidated	Sand	mud (fine sand)		82001015				23.7
28.JPG	      0		960	592																			Unconsolidated	Sand	mud (fine sand)		82001015				25.3
28.JPG	      0		1021	1555																			Unconsolidated	Sand	mud (fine sand)		82001015				68.8
29.JPG	      0		837	869																			Octocoral/Black	Fan (2D)			11168912				13.8
29.JPG	      0		1021	1821																			Unconsolidated	Sand	mud (fine sand)		82001015				89.7
29.JPG	      0		610	774																			Octocoral/Black	Fan (2D)			11168912				30.0
29.JPG	      0		954	1582																			Unconsolidated	Sand	mud (fine sand)		82001015				63.8
29.JPG	      0		924	597																			Octocoral/Black	Fan (2D)			11168912				43.6
29.JPG	      0		998	870																			Sponges	Erect forms			10000912				24.9
29.JPG	      0		856	1656																			Unconsolidated	Sand	mud (fine sand)		82001015				69.6
29.JPG	      0		821	821																			Octocoral/Black	Fan (2D)			11168912				18.3
29.JPG	      0		936	1742																			Unconsolidated	Sand	mud (fine sand)		82001015				79.6
29.JPG	      0		772	1435																			Unconsolidated	Sand	mud (fine sand)		82001015				46.2
29.JPG	      0		585	139																			Open Water								91.9
29.JPG	      0		1025	1386																			Unconsolidated	Sand	mud (fine sand)		82001015				47.6
29.JPG	      0		813	254																			Octocoral/Black	Fan (2D)			11168912				77.3
29.JPG	      0		685	1083																			Octocoral/Black	Fan (2D)			11168912				14.8
29.JPG	      0		549	1289																			Sponges	Massive forms			10000903				40.1
29.JPG	      0		949	905																			Sponges	Massive forms			10000903				18.6
29.JPG	      0		547	69																			Open Water								100.0
29.JPG	      0		600	895																			Octocoral/Black	Fan (2D)			11168912				22.8
29.JPG	      0		565	205																			Octocoral/Black	Fan (2D)			11168912				85.8
29.JPG	      0		838	1479																			Unconsolidated	Sand	mud (fine sand)		82001015				50.9
3.JPG	      0		558	1450																			Unconsolidated	Sand	mud (fine sand)		82001015				48.2
3.JPG	      0		612	1519																			Unconsolidated	Sand	mud (fine sand)		82001015				52.4
3.JPG	      0		906	1051																			Unconsolidated	Sand	mud (coarse sand)		82001014				12.1
3.JPG	      0		768	1068																			Unconsolidated	Sand	mud (fine sand)		82001015				4.3
3.JPG	      0		889	1587																			Unconsolidated	Sand	mud (fine sand)		82001015				57.0
3.JPG	      0		641	746																			Unconsolidated	Sand	mud (fine sand)		82001015				32.3
3.JPG	      0		570	641																			Unconsolidated	Sand	mud (fine sand)		82001015				44.9
3.JPG	      0		922	932																			Unconsolidated	Sand	mud (coarse sand)		82001014				16.8
3.JPG	      0		1056	76																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
3.JPG	      0		964	396																			Unconsolidated	Sand	mud (coarse sand)		82001014				66.4
3.JPG	      0		852	884																			Unconsolidated	Sand	mud (fine sand)		82001015				16.2
3.JPG	      0		968	154																			Unconsolidated	Sand	mud (coarse sand)		82001014				90.2
3.JPG	      0		608	181																			Unconsolidated	Sand	mud (fine sand)		82001015				87.5
3.JPG	      0		822	1735																			Unconsolidated	Sand	mud (fine sand)		82001015				71.1
3.JPG	      0		917	917																			Unconsolidated	Sand	mud (coarse sand)		82001014				17.4
3.JPG	      0		798	1337																			Unconsolidated	Sand	mud (fine sand)		82001015				30.9
3.JPG	      0		619	1847																			Unconsolidated	Sand	mud (fine sand)		82001015				84.1
3.JPG	      0		951	1457																			Unconsolidated	Sand	mud (coarse sand)		82001014				46.1
3.JPG	      0		674	1311																			Unconsolidated	Sand	mud (fine sand)		82001015				30.5
3.JPG	      0		658	1321																			Unconsolidated	Sand	mud (fine sand)		82001015				32.1
30.JPG	      0		1000	1062																			Unconsolidated	Sand	mud (fine sand)		82001015				35.0
30.JPG	      0		746	673																			Octocoral/Black	Branching (3D)			11168902				23.0
30.JPG	      0		784	73																			Octocoral/Black	Fan (2D)			11168912				93.8
30.JPG	      0		953	1187																			Unconsolidated	Pebble	gravel (biogenic)		82001007				43.5
30.JPG	      0		954	288																			Octocoral/Black	Fan (2D)			11168912				71.2
30.JPG	      0		996	628																			Invertebrate Complex	Complex 1							37.6
30.JPG	      0		867	1546																			Unconsolidated	Sand	mud (fine sand)		82001015				81.8
30.JPG	      0		740	1704																			Octocoral/Black	Fan (2D)			11168912				100.0
30.JPG	      0		635	510																			Unconsolidated	Sand	mud (fine sand)		82001015				45.5
30.JPG	      0		615	539																			Unconsolidated	Sand	mud (fine sand)		82001015				43.4
30.JPG	      0		648	865																			Octocoral/Black	Fan (2D)			11168912				16.1
30.JPG	      0		719	573																			Octocoral/Black	Branching (3D)			11168902				35.3
30.JPG	      0		606	1164																			Unconsolidated	Sand	mud (fine sand)		82001015				41.4
30.JPG	      0		836	1137																			Unconsolidated	Sand	mud (fine sand)		82001015				33.1
30.JPG	      0		967	1477																			Unconsolidated	Sand	mud (fine sand)		82001015				76.1
30.JPG	      0		674	445																			Unconsolidated	Sand	mud (fine sand)		82001015				51.4
30.JPG	      0		835	238																			Octocoral/Black	Fan (2D)			11168912				74.5
30.JPG	      0		911	164																			Octocoral/Black	Fan (2D)			11168912				84.4
30.JPG	      0		585	1410																			Octocoral/Black	Branching (3D)			11168902				69.1
30.JPG	      0		591	1577																			Unconsolidated	Sand	mud (fine sand)		82001015				87.8
31.JPG	      0		586	1867																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
31.JPG	      0		907	913																			Unconsolidated	Sand	mud (fine sand)		82001015				11.8
31.JPG	      0		842	1442																			Unconsolidated	Sand	mud (fine sand)		82001015				49.7
31.JPG	      0		941	506																			Unconsolidated	Sand	mud (fine sand)		82001015				54.3
31.JPG	      0		950	126																			Unconsolidated	Sand	mud (fine sand)		82001015				95.5
31.JPG	      0		843	580																			Unconsolidated	Sand	mud (fine sand)		82001015				44.9
31.JPG	      0		1043	495																			Unconsolidated	Sand	mud (fine sand)		82001015				59.0
31.JPG	      0		586	913																			Unconsolidated	Sand	mud (fine sand)		82001015				28.1
31.JPG	      0		575	300																			Unconsolidated	Sand	mud (fine sand)		82001015				80.6
31.JPG	      0		969	1884																			Unconsolidated	Sand	mud (fine sand)		82001015				99.4
31.JPG	      0		820	1052																			Unconsolidated	Sand	mud (fine sand)		82001015				7.0
31.JPG	      0		1047	1867																			Unconsolidated	Sand	mud (fine sand)		82001015				99.2
31.JPG	      0		677	333																			Sponges	Erect forms			10000912				73.9
31.JPG	      0		743	1212																			Unconsolidated	Sand	mud (fine sand)		82001015				26.4
31.JPG	      0		1019	1374																			Unconsolidated	Sand	mud (fine sand)		82001015				47.1
31.JPG	      0		953	936																			Unconsolidated	Sand	mud (fine sand)		82001015				14.6
31.JPG	      0		902	1703																			Unconsolidated	Sand	mud (fine sand)		82001015				78.7
31.JPG	      0		677	465																			Octocoral/Black	Branching (3D)			11168902				59.8
31.JPG	      0		874	123																			Unconsolidated	Sand	mud (fine sand)		82001015				95.0
31.JPG	      0		661	1682																			Unconsolidated	Sand	mud (fine sand)		82001015				78.3
32.JPG	      0		821	1110																			Unconsolidated	Sand	mud (fine sand)		82001015				5.0
32.JPG	      0		1012	629																			Unconsolidated	Sand	mud (fine sand)		82001015				45.0
32.JPG	      0		802	333																			Unconsolidated	Sand	mud (fine sand)		82001015				69.4
32.JPG	      0		673	537																			Unconsolidated	Sand	mud (fine sand)		82001015				51.8
32.JPG	      0		738	219																			Unconsolidated	Sand	mud (fine sand)		82001015				80.7
32.JPG	      0		750	52																			Unconsolidated	Sand	mud (fine sand)		82001015				96.5
32.JPG	      0		621	1746																			Unconsolidated	Sand	mud (fine sand)		82001015				68.4
32.JPG	      0		606	1023																			Unconsolidated	Sand	mud (fine sand)		82001015				20.8
32.JPG	      0		819	935																			Unconsolidated	Sand	mud (fine sand)		82001015				11.8
32.JPG	      0		1060	1803																			Unconsolidated	Sand	mud (fine sand)		82001015				74.8
32.JPG	      0		906	1781																			Unconsolidated	Sand	mud (fine sand)		82001015				69.6
32.JPG	      0		1024	1322																			Unconsolidated	Sand	mud (fine sand)		82001015				31.9
32.JPG	      0		626	1811																			Unconsolidated	Sand	mud (fine sand)		82001015				74.3
32.JPG	      0		892	1514																			Unconsolidated	Sand	mud (fine sand)		82001015				44.1
32.JPG	      0		1043	991																			Unconsolidated	Sand	mud (fine sand)		82001015				22.3
32.JPG	      0		704	19																			Hydroids				11001000				100.0
