"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"2021-08_PtCloates_BOSS.PCFB24","2021-08_PtCloates_BOSS","PCFB24","Serranidae","Epinephelus","areolatus",346.38782,2451.92701,-22.6849,113.5534,"NA","NA","Pt Cloates","NA","NA",98,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB24","2021-08_PtCloates_BOSS","PCFB24","Serranidae","Epinephelus","areolatus",339.7474,2078.30865,-22.6849,113.5534,"NA","NA","Pt Cloates","NA","NA",98,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB25","2021-08_PtCloates_BOSS","PCFB25","Lethrinidae","Lethrinus","nebulosus",483.06838,3195.11697,-22.6907,113.5595,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB25","2021-08_PtCloates_BOSS","PCFB25","Lutjanidae","Pristipomoides","sp1",386.46573,3661.1421,-22.6907,113.5595,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB26","2021-08_PtCloates_BOSS","PCFB26","Lethrinidae","Gymnocranius","sp1",390.72694,4048.87791,-22.7315,113.5533,"NA","NA","Pt Cloates","NA","NA",78,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB26","2021-08_PtCloates_BOSS","PCFB26","Lethrinidae","Gymnocranius","sp1",447.85804,2928.11367,-22.7315,113.5533,"NA","NA","Pt Cloates","NA","NA",78,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB26","2021-08_PtCloates_BOSS","PCFB26","Lethrinidae","Gymnocranius","sp1",407.83883,3764.4513,-22.7315,113.5533,"NA","NA","Pt Cloates","NA","NA",78,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB26","2021-08_PtCloates_BOSS","PCFB26","Lethrinidae","Gymnocranius","sp1",472.62374,4635.61906,-22.7315,113.5533,"NA","NA","Pt Cloates","NA","NA",78,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB26","2021-08_PtCloates_BOSS","PCFB26","Lethrinidae","Gymnocranius","sp1",469.72237,5035.42544,-22.7315,113.5533,"NA","NA","Pt Cloates","NA","NA",78,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB26","2021-08_PtCloates_BOSS","PCFB26","Lethrinidae","Gymnocranius","sp1",469.72237,5035.42544,-22.7315,113.5533,"NA","NA","Pt Cloates","NA","NA",78,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB26","2021-08_PtCloates_BOSS","PCFB26","Lutjanidae","Pristipomoides","sp1",465.18483,4878.0102,-22.7315,113.5533,"NA","NA","Pt Cloates","NA","NA",78,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",349.70912,4748.24799,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",295.83026,3804.3799,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",279.36967,3753.97154,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",333.33489,4108.33662,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",265.03802,3637.17142,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",366.84173,2849.43121,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",373.09942,3185.1902,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",366.34467,3111.45428,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",334.34536,3292.77547,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",303.56495,3789.95345,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",399.00298,3397.40112,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",404.15649,4002.8164,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",403.48104,4110.14887,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",353.72565,4009.65621,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Chaetodontidae","Heniochus","diphreutes",217.7595,2478.02993,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Chaetodontidae","Heniochus","diphreutes",225.27604,3056.48703,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Chaetodontidae","Heniochus","diphreutes",245.69043,2109.30413,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Glaucosomatidae","Glaucosoma","buergeri",489.17438,3667.20568,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB27","2021-08_PtCloates_BOSS","PCFB27","Glaucosomatidae","Glaucosoma","buergeri",442.97542,2876.67114,-22.7409,113.5496,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB28","2021-08_PtCloates_BOSS","PCFB28","Carangidae","Carangoides","fulvoguttatus",682.46313,5200.30652,-22.7017,113.5585,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB28","2021-08_PtCloates_BOSS","PCFB28","Carangidae","Carangoides","fulvoguttatus",664.7349,3756.22051,-22.7017,113.5585,"NA","NA","Pt Cloates","NA","NA",80,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB29","2021-08_PtCloates_BOSS","PCFB29","Lethrinidae","Gymnocranius","sp1",463.17797,2887.99296,-22.7549,113.5424,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Haemulidae","Diagramma","pictum",443.8167,2636.19727,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Lethrinidae","Gymnocranius","sp1",387.63812,2525.10771,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Lethrinidae","Lethrinus","rubrioperculatus",305.58696,3253.37097,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Lutjanidae","Aphareus","rutilans",697.06208,3923.69998,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Mullidae","Parupeneus","spilurus",152.03363,3495.97992,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Mullidae","Parupeneus","spilurus",164.67783,2208.9697,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Mullidae","Parupeneus","spilurus",164.35312,2307.82182,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Mullidae","Parupeneus","spilurus",172.66956,2380.53401,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB3","2021-08_PtCloates_BOSS","PCFB3","Serranidae","Cephalopholis","sonnerati",412.25549,5165.18767,-22.7291,113.5491,"NA","NA","Pt Cloates","NA","NA",81.9,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB30","2021-08_PtCloates_BOSS","PCFB30","Carcharhinidae","Carcharhinus","albimarginatus",1535.04366,6947.04908,-22.7115,113.555,"NA","NA","Pt Cloates","NA","NA",81.3,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB31","2021-08_PtCloates_BOSS","PCFB31","Carcharhinidae","Carcharhinus","albimarginatus",1692.99969,4160.74955,-22.7113,113.5533,"NA","NA","Pt Cloates","NA","NA",82.1,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB31","2021-08_PtCloates_BOSS","PCFB31","Lethrinidae","Gymnocranius","sp1",576.17865,6228.91384,-22.7113,113.5533,"NA","NA","Pt Cloates","NA","NA",82.1,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB32","2021-08_PtCloates_BOSS","PCFB32","Carangidae","Carangoides","fulvoguttatus",688.55661,4483.68282,-22.7073,113.5572,"NA","NA","Pt Cloates","NA","NA",81.2,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB32","2021-08_PtCloates_BOSS","PCFB32","Lethrinidae","Gymnocranius","sp1",498.35603,4217.65929,-22.7073,113.5572,"NA","NA","Pt Cloates","NA","NA",81.2,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB32","2021-08_PtCloates_BOSS","PCFB32","Lethrinidae","Gymnocranius","sp1",433.12923,4490.46391,-22.7073,113.5572,"NA","NA","Pt Cloates","NA","NA",81.2,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB33","2021-08_PtCloates_BOSS","PCFB33","Lethrinidae","Gymnocranius","sp1",488.42692,3422.19288,-22.6973,113.561,"NA","NA","Pt Cloates","NA","NA",77,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB33","2021-08_PtCloates_BOSS","PCFB33","Lethrinidae","Gymnocranius","sp1",462.61355,4346.42455,-22.6973,113.561,"NA","NA","Pt Cloates","NA","NA",77,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB34","2021-08_PtCloates_BOSS","PCFB34","Lethrinidae","Gymnocranius","sp1",466.25734,4878.708,-22.7489,113.543,"NA","NA","Pt Cloates","NA","NA",86,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB35","2021-08_PtCloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",391.13237,5717.21705,-22.7537,113.5402,"NA","NA","Pt Cloates","NA","NA",88,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB35","2021-08_PtCloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",509.51508,5269.84219,-22.7537,113.5402,"NA","NA","Pt Cloates","NA","NA",88,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB35","2021-08_PtCloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",417.72643,4166.52824,-22.7537,113.5402,"NA","NA","Pt Cloates","NA","NA",88,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB35","2021-08_PtCloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",369.20903,2393.37371,-22.7537,113.5402,"NA","NA","Pt Cloates","NA","NA",88,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB35","2021-08_PtCloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",380.74308,2530.65962,-22.7537,113.5402,"NA","NA","Pt Cloates","NA","NA",88,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB35","2021-08_PtCloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",456.2988,3959.28986,-22.7537,113.5402,"NA","NA","Pt Cloates","NA","NA",88,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB36","2021-08_PtCloates_BOSS","PCFB36","Lethrinidae","Gymnocranius","sp1",327.01164,3374.8927,-22.7232,113.5498,"NA","NA","Pt Cloates","NA","NA",84.4,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB37","2021-08_PtCloates_BOSS","PCFB37","Lutjanidae","Pristipomoides","sp1",527.83103,4703.7142,-22.7436,113.5427,"NA","NA","Pt Cloates","NA","NA",87,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB37","2021-08_PtCloates_BOSS","PCFB37","Lutjanidae","Pristipomoides","sp1",487.9244,5885.16561,-22.7436,113.5427,"NA","NA","Pt Cloates","NA","NA",87,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB38","2021-08_PtCloates_BOSS","PCFB38","Lethrinidae","Gymnocranius","sp1",397.75132,3078.07582,-22.6921,113.5578,"NA","NA","Pt Cloates","NA","NA",83,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB38","2021-08_PtCloates_BOSS","PCFB38","Lethrinidae","Gymnocranius","sp1",403.03557,3375.03288,-22.6921,113.5578,"NA","NA","Pt Cloates","NA","NA",83,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB4.1","2021-08_PtCloates_BOSS","PCFB4.1","Carcharhinidae","Carcharhinus","albimarginatus",1780.17299,6259.54779,-22.716,113.5564,"NA","NA","Pt Cloates","NA","NA",77.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB4.1","2021-08_PtCloates_BOSS","PCFB4.1","Lethrinidae","Gymnocranius","sp1",453.85226,1226.17824,-22.716,113.5564,"NA","NA","Pt Cloates","NA","NA",77.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB4.2","2021-08_PtCloates_BOSS","PCFB4.2","Carcharhinidae","Carcharhinus","albimarginatus",1710.80442,5378.73135,-22.7163,113.5566,"NA","NA","Pt Cloates","NA","NA",77.5,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB4.2","2021-08_PtCloates_BOSS","PCFB4.2","Lethrinidae","Gymnocranius","sp1",379.38354,3282.8915,-22.7163,113.5566,"NA","NA","Pt Cloates","NA","NA",77.5,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Carangidae","Seriola","rivoliana",675.28453,2733.84159,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",678.07739,1552.13423,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",693.19501,1476.3651,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",742.34336,1935.36704,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",685.18873,2897.3956,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",656.61677,2140.26988,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",613.62129,1856.2757,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",683.26352,1883.23945,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",698.59201,1592.25217,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",692.4812,1619.26327,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",742.36357,2652.1088,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Aphareus","rutilans",760.68587,2553.46437,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Lutjanidae","Lutjanus","sebae",476.50803,6447.33273,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB42","2021-08_PtCloates_BOSS","PCFB42","Monacanthidae","Aluterus","monoceros",589.23802,5633.81527,-22.7168,113.552,"NA","NA","Pt Cloates","NA","NA",82,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB43","2021-08_PtCloates_BOSS","PCFB43","Lethrinidae","Gymnocranius","sp1",420.26268,3120.66908,-22.6868,113.5588,"NA","NA","Pt Cloates","NA","NA",87.6,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB43","2021-08_PtCloates_BOSS","PCFB43","Lethrinidae","Gymnocranius","sp1",373.26436,5774.53899,-22.6868,113.5588,"NA","NA","Pt Cloates","NA","NA",87.6,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB44","2021-08_PtCloates_BOSS","PCFB44","Labridae","Unknown","na",95.60674,1962.71758,-22.7338,113.5493,"NA","NA","Pt Cloates","NA","NA",81,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB44","2021-08_PtCloates_BOSS","PCFB44","Lethrinidae","Gymnocranius","sp1",513.82896,7680.01737,-22.7338,113.5493,"NA","NA","Pt Cloates","NA","NA",81,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB44","2021-08_PtCloates_BOSS","PCFB44","Lethrinidae","Gymnocranius","sp1",522.88327,4379.51737,-22.7338,113.5493,"NA","NA","Pt Cloates","NA","NA",81,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB45","2021-08_PtCloates_BOSS","PCFB45","Lethrinidae","Gymnocranius","sp1",401.42647,3597.03417,-22.7402,113.5411,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB45","2021-08_PtCloates_BOSS","PCFB45","Lethrinidae","Lethrinus","miniatus",453.35254,4617.74042,-22.7402,113.5411,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB45","2021-08_PtCloates_BOSS","PCFB45","Pomacanthidae","Chaetodontoplus","personifer",279.08514,4235.62654,-22.7402,113.5411,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB46","2021-08_PtCloates_BOSS","PCFB46","Carangidae","Carangoides","chrysophrys",516.71471,2680.18376,-22.7009,113.5512,"NA","NA","Pt Cloates","NA","NA",92.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB46","2021-08_PtCloates_BOSS","PCFB46","Lethrinidae","Gymnocranius","sp1",449.05987,3247.7323,-22.7009,113.5512,"NA","NA","Pt Cloates","NA","NA",92.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB46","2021-08_PtCloates_BOSS","PCFB46","Lethrinidae","Gymnocranius","sp1",346.01455,4112.22467,-22.7009,113.5512,"NA","NA","Pt Cloates","NA","NA",92.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB46","2021-08_PtCloates_BOSS","PCFB46","Lethrinidae","Gymnocranius","sp1",287.06845,4010.54618,-22.7009,113.5512,"NA","NA","Pt Cloates","NA","NA",92.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB46","2021-08_PtCloates_BOSS","PCFB46","Lutjanidae","Pristipomoides","sp1",478.76571,4259.92393,-22.7009,113.5512,"NA","NA","Pt Cloates","NA","NA",92.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB46","2021-08_PtCloates_BOSS","PCFB46","Lutjanidae","Pristipomoides","sp1",528.20625,3793.25586,-22.7009,113.5512,"NA","NA","Pt Cloates","NA","NA",92.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB46","2021-08_PtCloates_BOSS","PCFB46","Lutjanidae","Pristipomoides","sp1",467.68701,4260.33947,-22.7009,113.5512,"NA","NA","Pt Cloates","NA","NA",92.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB46","2021-08_PtCloates_BOSS","PCFB46","Lutjanidae","Pristipomoides","sp1",463.97302,4575.15812,-22.7009,113.5512,"NA","NA","Pt Cloates","NA","NA",92.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB6","2021-08_PtCloates_BOSS","PCFB6","Carcharhinidae","Carcharhinus","albimarginatus",1430.01702,5323.46553,-22.7227,113.5527,"NA","NA","Pt Cloates","NA","NA",81.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB6","2021-08_PtCloates_BOSS","PCFB6","Lethrinidae","Gymnocranius","euanus",453.60702,4682.3403,-22.7227,113.5527,"NA","NA","Pt Cloates","NA","NA",81.7,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB7","2021-08_PtCloates_BOSS","PCFB7","Pinguipedidae","Parapercis","nebulosa",50.61074,1667.77837,-22.6924,113.5591,"NA","NA","Pt Cloates","NA","NA",81,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB8","2021-08_PtCloates_BOSS","PCFB8","Lethrinidae","Gymnocranius","sp1",373.25113,5175.06762,-22.7461,113.5399,"NA","NA","Pt Cloates","NA","NA",91,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB8","2021-08_PtCloates_BOSS","PCFB8","Lethrinidae","Lethrinus","miniatus",315.22484,4529.66367,-22.7461,113.5399,"NA","NA","Pt Cloates","NA","NA",91,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFB9","2021-08_PtCloates_BOSS","PCFB9","Lethrinidae","Lethrinus","rubrioperculatus",345.80194,2270.4812,-22.7602,113.5435,"NA","NA","Pt Cloates","NA","NA",83,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP12","2021-08_PtCloates_BOSS","PCFBP12","SUS","SUS","sus",90.84582,2245.09014,-22.7312,113.5446,"NA","NA","Pt Cloates","NA","NA",88,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP14","2021-08_PtCloates_BOSS","PCFBP14","Carangidae","Seriola","dumerili",1145.10618,3860.809,-22.766,113.5392,"NA","NA","Pt Cloates","NA","NA",83,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP14","2021-08_PtCloates_BOSS","PCFBP14","Carangidae","Seriola","dumerili",836.24392,3948.75194,-22.766,113.5392,"NA","NA","Pt Cloates","NA","NA",83,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP14","2021-08_PtCloates_BOSS","PCFBP14","Lutjanidae","Aphareus","rutilans",628.48878,2762.3011,-22.766,113.5392,"NA","NA","Pt Cloates","NA","NA",83,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP17","2021-08_PtCloates_BOSS","PCFBP17","Lethrinidae","Lethrinus","miniatus",521.99488,1991.43191,-22.7565,113.5294,"NA","NA","Pt Cloates","NA","NA",99,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP18","2021-08_PtCloates_BOSS","PCFBP18","Lethrinidae","Gymnocranius","euanus",453.97872,1483.18976,-22.7533,113.5301,"NA","NA","Pt Cloates","NA","NA",98,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP3","2021-08_PtCloates_BOSS","PCFBP3","Caesionidae","Pterocaesio","spp",206.91306,3308.26948,-22.7511,113.5386,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP3","2021-08_PtCloates_BOSS","PCFBP3","Caesionidae","Pterocaesio","spp",217.52218,3533.2423,-22.7511,113.5386,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP3","2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",206.9376,4562.32163,-22.7511,113.5386,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP3","2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",206.9376,4562.32163,-22.7511,113.5386,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP3","2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",209.54047,5171.18377,-22.7511,113.5386,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP3","2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",209.54047,5171.18377,-22.7511,113.5386,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP3","2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",194.07016,2216.95031,-22.7511,113.5386,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
"2021-08_PtCloates_BOSS.PCFBP3","2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",244.49315,4202.63246,-22.7511,113.5386,"NA","NA","Pt Cloates","NA","NA",90,"Yes","Yes"
